3.000000000000000000e+00,4.000000000000000000e+00,1.620007200125350710e-01,2.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,1.911856747947180413e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.300000000000000000e+01,4.644042852300677704e-01,3.000000000000000000e+00
9.000000000000000000e+00,1.000000000000000000e+01,6.190898728316797106e-01,2.000000000000000000e+00
8.000000000000000000e+00,1.100000000000000000e+01,6.713829461724794001e-01,2.000000000000000000e+00
1.200000000000000000e+01,1.400000000000000000e+01,7.262553335812468314e-01,3.000000000000000000e+00
1.500000000000000000e+01,1.800000000000000000e+01,7.722848733879184024e-01,6.000000000000000000e+00
5.000000000000000000e+00,6.000000000000000000e+00,9.774522376879034580e-01,2.000000000000000000e+00
7.000000000000000000e+00,2.000000000000000000e+01,9.960177196011369416e-01,3.000000000000000000e+00
1.700000000000000000e+01,2.100000000000000000e+01,1.035820266824439839e+00,5.000000000000000000e+00
1.600000000000000000e+01,2.200000000000000000e+01,1.117008930472070061e+00,7.000000000000000000e+00
1.900000000000000000e+01,2.300000000000000000e+01,1.489574679449708894e+00,1.300000000000000000e+01
